# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = regression_model
# start_datetime = 2021-06-10 01:56:18 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 100
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = ./regression_normal/input_b4.json
# init = 2 (Default)
# random
#   seed = 4207672154 (Default)
# output
#   file = ./regression_normal/output_b4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 888c0f6a
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,B,alpha,sigma,s
-19.088,0.976357,0.15648,4,15,0,19.311,0.436713,11.3099,2.82573,0.552609
-19.1218,0.998007,0.15648,4,15,0,19.8314,-0.568712,11.3042,2.69793,0.423935
-18.3261,0.986806,0.15648,3,11,0,20.6411,-0.515113,10.8696,2.31545,0.636986
-18.7994,0.752377,0.15648,3,7,0,23.046,-0.371042,11.044,2.42525,0.262607
-21.2102,0.97984,0.15648,3,15,0,23.1336,0.214425,12.4267,3.71975,0.307602
-18.7306,0.994923,0.15648,4,15,0,21.8732,-0.60697,11.1194,2.89401,0.86379
-19.9883,0.9939,0.15648,4,15,0,20.2543,-1.22464,11.5761,2.4671,1.42464
-18.5572,0.651744,0.15648,4,15,0,28.4158,0.671806,9.40788,2.01815,0.979133
-19.8769,0.987275,0.15648,4,23,0,20.6752,2.36839,9.13986,2.02438,1.97756
-20.7528,0.985397,0.15648,4,31,0,22.2715,1.95827,10.4046,2.17392,2.4924
-20.2035,0.993198,0.15648,2,3,0,21.1423,1.67608,10.4162,2.94963,2.47778
-19.1636,0.975202,0.15648,5,31,0,20.9763,-0.544654,9.00263,3.26513,0.596756
-19.1178,0.991926,0.15648,3,15,0,20.9112,-1.05315,9.76743,2.37768,1.56401
-19.3114,0.868752,0.15648,3,7,0,23.5347,0.34815,9.5882,3.46437,0.214942
-19.4506,0.987001,0.15648,3,15,0,22.2926,-0.111081,11.3473,3.79531,0.306499
-17.967,0.99375,0.15648,4,15,0,20.341,-0.18073,9.39916,2.62975,0.855937
-19.3237,0.905565,0.15648,3,15,0,20.104,0.0165984,9.01253,2.75727,1.87874
-18.282,0.987019,0.15648,4,15,0,19.7064,0.751065,10.0622,2.49142,0.510186
-19.2905,0.858211,0.15648,4,15,0,20.8645,-0.578459,8.98264,2.96377,0.42594
-17.7816,0.999027,0.15648,4,15,0,20.3603,0.271907,10.2866,2.22997,0.776838
-17.8137,0.946461,0.15648,4,15,0,19.6443,-0.371477,10.6351,2.42849,0.468858
-17.7075,0.976135,0.15648,4,31,0,18.2844,0.48713,9.4645,2.3707,0.634385
-17.5946,0.890042,0.15648,3,7,0,18.9019,0.232018,9.4007,2.37231,0.578188
-18.1215,0.944261,0.15648,3,15,0,19.6014,0.0228864,9.40385,2.87772,0.981855
-19.8756,0.988555,0.15648,4,15,0,20.4834,0.140317,8.11226,3.51792,0.699725
-17.8224,0.942853,0.15648,4,15,0,22.3341,0.126626,9.23959,2.21488,0.376587
-17.631,0.832654,0.15648,3,7,0,19.6892,0.362242,9.58046,2.59132,0.347858
-21.9428,0.926169,0.15648,4,15,0,22.9148,-0.505331,7.68219,4.38195,0.544441
-20.2773,0.99105,0.15648,3,7,0,22.8276,0.498622,7.90515,2.63964,0.608911
-18.6454,0.901394,0.15648,4,15,0,21.9608,-0.155491,8.7106,3.18913,0.309062
-19.2147,0.883744,0.15648,4,15,0,23.0117,-0.352932,10.2548,2.83679,2.21504
-18.3444,0.974588,0.15648,4,15,0,20.5907,0.503201,9.39768,3.20148,0.658377
-17.742,0.978895,0.15648,3,7,0,19.9683,0.425743,9.63866,2.62165,0.37235
-19.8153,0.902989,0.15648,2,3,0,20.1619,0.634364,9.35751,2.06558,0.299588
-20.7316,0.947429,0.15648,4,23,0,22.0993,-2.32551,11.4234,3.14231,1.97931
-18.6758,0.97771,0.15648,4,15,0,21.7232,-0.49028,10.5037,2.09246,1.21711
-18.6755,0.980107,0.15648,4,15,0,19.2461,-0.850435,10.1562,3.06349,0.899232
-19.3693,0.901087,0.15648,3,11,0,23.8765,-0.8186,9.93181,3.38258,0.588594
-19.1187,0.995076,0.15648,4,15,0,20.6472,-1.00195,10.6677,2.84159,1.75549
-19.5123,0.914812,0.15648,3,15,0,21.9211,-0.397772,11.0684,2.10194,1.2903
-19.5306,0.922606,0.15648,4,15,0,23.1194,0.512809,11.4145,3.06149,0.532837
-19.5527,0.938516,0.15648,4,15,0,21.4711,0.0593743,11.4706,3.07383,1.11658
-18.7165,0.86378,0.15648,4,23,0,22.5341,0.42082,9.51257,3.48615,0.44409
-17.2913,0.992431,0.15648,3,7,0,19.1861,0.0481902,9.64229,2.51463,0.491484
-18.483,0.967295,0.15648,3,11,0,19.3815,-0.954751,10.0883,2.40344,0.920729
-18.1163,0.999197,0.15648,3,7,0,18.7823,-0.688397,10.2151,2.48032,1.007
-18.6814,0.93299,0.15648,3,15,0,19.4479,-1.02815,10.4241,2.81731,1.20673
-19.2073,0.990933,0.15648,3,15,0,20.0886,-1.3573,10.6789,2.25325,1.41752
-20.459,0.8775,0.15648,2,7,0,21.8579,-1.61429,10.8082,2.02386,2.10903
-20.0971,0.948238,0.15648,4,15,0,23.9919,0.745887,9.41778,2.28296,0.304333
-18.0798,1,0.15648,3,7,0,20.1895,-0.261214,9.29631,2.69234,0.772494
-19.6711,0.976816,0.15648,5,31,0,20.5393,1.83312,8.38154,2.46693,1.63366
-20.1925,0.908188,0.15648,4,23,0,21.6258,2.85069,9.80656,2.42735,2.05939
-18.1825,0.952703,0.15648,4,19,0,22.2425,-0.186799,9.06508,2.93689,0.527947
-17.3583,0.99971,0.15648,3,15,0,19.1441,0.172008,10.0525,2.20428,0.392647
-18.1302,0.890598,0.15648,2,7,0,19.2953,-0.280292,9.96421,1.9988,0.377061
-18.1226,0.980031,0.15648,2,7,0,19.2817,-0.4534,10.1413,3.02736,0.489026
-20.3062,0.94245,0.15648,4,31,0,21.7796,-0.663171,9.33362,2.00419,0.409786
-18.5934,0.95125,0.15648,2,3,0,21.2328,-0.541655,9.65817,3.1547,0.497902
-18.6964,0.999839,0.15648,3,15,0,20.2578,-0.529636,11.0078,2.86717,1.08867
-21.476,0.944903,0.15648,3,7,0,21.9279,-0.99944,10.7144,3.38973,3.52629
-20.1665,0.971924,0.15648,4,15,0,25.676,0.366022,11.0906,2.1614,0.210953
-17.5296,0.957901,0.15648,3,15,0,22.6795,-0.239864,10.2983,2.75746,0.492019
-19.7076,0.959489,0.15648,3,15,0,21.9171,-0.50527,11.4196,2.21296,0.445323
-18.5393,1,0.15648,4,15,0,20.4927,-0.351068,10.4195,2.64358,1.6158
-18.4516,0.998463,0.15648,4,15,0,19.243,-0.587674,9.40488,2.83664,0.62066
-17.37,0.997422,0.15648,4,15,0,18.757,-0.133623,9.61997,2.48971,0.442916
-17.4292,0.995104,0.15648,3,15,0,17.932,0.0882304,9.71461,2.43527,0.666432
-18.6844,0.979869,0.15648,4,15,0,19.2169,0.354386,8.88336,2.83192,0.253636
-19.1295,0.95432,0.15648,3,15,0,23.3309,0.718603,9.86598,3.35145,1.45721
-19.8591,0.951029,0.15648,3,15,0,22.8977,1.43119,9.40505,3.22301,2.37355
-18.6003,0.982708,0.15648,4,23,0,21.1019,-0.44261,9.75988,3.27943,0.410774
-19.1806,0.972505,0.15648,3,7,0,20.4456,-0.677013,9.63438,2.59043,0.369614
-20.0778,0.995204,0.15648,4,15,0,22.0743,0.59523,8.27048,2.66146,0.355729
-19.3316,0.917351,0.15648,4,15,0,22.1804,-0.0467076,8.70133,3.19901,1.16312
-19.5562,0.992914,0.15648,4,15,0,21.8261,0.53575,9.08797,2.31944,2.35099
-18.2024,0.920608,0.15648,4,15,0,21.2659,0.478659,10.4851,2.62312,0.370134
-18.724,0.925998,0.15648,3,7,0,22.4588,-0.359188,9.34265,2.22196,0.273308
-19.5196,0.955301,0.15648,3,15,0,20.509,0.601517,10.4897,1.88628,1.06821
-18.7321,0.954446,0.15648,4,15,0,20.4767,-0.586096,10.1806,3.19585,0.458431
-20.44,0.9758,0.15648,4,15,0,22.0032,-0.64952,9.4609,3.33467,0.307168
-19.6409,1,0.15648,3,7,0,22.0151,-0.433566,9.64694,1.87107,0.322936
-18.7141,0.996989,0.15648,4,15,0,21.2786,0.372904,10.0556,3.21762,1.29143
-17.6234,0.946314,0.15648,3,15,0,27.842,0.128583,10.2105,2.80297,0.698875
-17.759,0.991083,0.15648,4,15,0,18.4215,0.0576655,9.44602,2.65396,0.809081
-18.304,0.996353,0.15648,3,15,0,19.6018,-0.766368,10.5918,2.40185,0.965638
-17.6731,0.986084,0.15648,3,15,0,19.0335,-0.0199568,10.2237,2.67423,0.853704
-17.2013,0.984272,0.15648,4,15,0,17.9971,0.0294522,9.67693,2.37838,0.381922
-17.7509,0.964641,0.15648,3,7,0,17.9701,0.400712,9.67976,2.68287,0.349895
-17.7408,0.96209,0.15648,4,15,0,19.3549,-0.152842,10.7598,2.52341,0.546096
-17.7472,0.944026,0.15648,3,7,0,18.4428,0.0877527,10.6624,2.35508,0.570568
-17.9049,0.841933,0.15648,3,15,0,19.2205,0.0643191,10.9873,2.61915,0.385651
-17.2784,0.987645,0.15648,3,15,0,19.9234,0.22676,10.004,2.57434,0.307812
-17.8528,0.946439,0.15648,4,15,0,19.1545,-0.0783491,9.17467,2.80501,0.510567
-17.8744,0.986864,0.15648,3,15,0,19.9963,-0.314303,9.67757,2.25608,0.676657
-18.5375,0.94917,0.15648,4,15,0,19.2717,0.852003,10.3066,2.2477,1.27205
-18.9777,0.996359,0.15648,4,15,0,19.7867,-0.179569,8.8537,2.54129,1.09672
-23.6391,0.691513,0.15648,4,15,0,25.6379,0.417347,8.4602,5.33477,2.20768
-18.6977,0.998645,0.15648,2,7,0,25.132,0.158164,8.86401,3.0709,0.932997
-18.1713,0.996496,0.15648,4,15,0,19.5522,1.0343,9.63772,2.49005,0.852636
-18.1993,0.970238,0.15648,4,15,0,19.7761,0.757995,9.55968,2.56387,1.40927
-19.6573,0.994704,0.15648,3,15,0,20.0702,1.82431,10.3874,2.7235,1.71225
-18.0992,0.98792,0.15648,4,31,0,19.9208,-0.145174,9.14623,2.41207,0.621583
-20.7091,0.985712,0.15648,4,15,0,21.2271,-0.570491,9.30165,2.54689,3.25319
-18.5006,0.94774,0.15648,4,15,0,22.6052,0.469018,10.3084,2.39728,0.282534
-18.1016,0.97093,0.15648,3,15,0,19.9485,-0.449516,10.7792,2.41882,0.750894
-20.5918,0.732442,0.15648,2,3,0,21.5142,-0.581637,10.919,1.77258,0.930951
-19.8983,0.996259,0.15648,4,15,0,22.8417,0.496319,9.43421,1.85668,0.283079
-22.1431,0.899307,0.15648,3,7,0,22.7047,0.690343,9.40392,1.69313,0.293765
-25.208,1,0.15648,4,27,0,27.7774,-1.33153,13.5202,5.06893,1.99254
-18.6261,0.998182,0.15648,4,15,0,25.958,0.340499,10.1892,1.89142,0.70845
-18.5985,0.999913,0.15648,3,11,0,19.5443,-0.0714585,9.21767,3.234,0.88678
-18.7671,0.977561,0.15648,4,31,0,21.2929,-0.393624,10.7318,3.25641,0.327849
-18.3161,0.966389,0.15648,3,11,0,20.1659,0.0647063,11.1944,2.39663,0.267882
-18.8658,0.914684,0.15648,5,31,0,20.8281,0.382011,8.74942,2.24329,0.660586
-18.4109,0.956581,0.15648,3,15,0,21.8092,-0.0781164,9.45808,2.78196,1.34539
-18.855,0.983487,0.15648,4,15,0,19.6528,0.451894,10.3278,2.10269,1.58212
-19.0045,0.883081,0.15648,4,21,0,20.6396,-0.0179495,8.47905,2.55993,0.511842
-20.9926,0.660714,0.15648,2,3,0,23.1997,-0.283575,8.54847,2.02522,0.469567
-21.6764,0.939912,0.15648,4,15,0,24.0281,-0.570928,8.94697,4.73621,1.12503
-21.3627,0.974073,0.15648,4,31,0,24.1422,-1.06497,9.70686,1.75594,0.969053
-19.7629,1,0.15648,2,3,0,22.0202,-0.681646,9.68624,3.65373,1.34719
-19.7309,0.995733,0.15648,4,19,0,21.2001,-1.72911,10.1743,3.02498,1.4776
-20.6032,0.994323,0.15648,4,31,0,23.9767,-2.66517,11.0349,2.47113,1.79473
-21.3125,0.955301,0.15648,3,7,0,22.3321,-2.75897,11.0077,3.09707,2.95879
-18.0465,0.99884,0.15648,4,15,0,21.7025,-0.646813,10.2376,2.41456,0.916223
-17.7957,0.964428,0.15648,4,15,0,18.7142,0.219359,9.81101,3.00485,0.665198
-18.3986,0.957901,0.15648,3,11,0,20.9558,0.407081,10.3689,2.94953,0.294725
-18.1618,1,0.15648,2,3,0,18.445,0.351059,10.3421,2.97363,0.294685
-17.7974,1,0.15648,4,15,0,18.4762,0.183223,10.0882,2.09167,0.676052
-18.3244,0.960535,0.15648,3,7,0,18.5219,-0.199212,10.4202,1.94841,0.48308
-18.5252,0.909299,0.15648,3,7,0,20.6686,0.417856,9.8887,3.02463,0.272907
-18.0562,0.998341,0.15648,3,15,0,19.0251,-0.481955,10.2426,2.15153,0.561242
-19.4371,0.844017,0.15648,3,15,0,25.1894,-0.926357,9.21621,2.76944,1.44252
-18.0272,0.985139,0.15648,4,15,0,20.9737,0.605379,9.50771,2.25286,1.05223
-17.1074,0.950857,0.15648,5,31,0,20.0636,-0.0668752,10.2295,2.3484,0.110091
-17.7139,0.890026,0.15648,3,7,0,18.7968,-0.00477646,9.47488,3.27541,0.111553
-17.4261,0.900639,0.15648,2,7,0,18.4725,0.00756563,9.16813,2.82637,0.109833
-17.7948,0.564475,0.15648,3,7,0,19.7448,-0.0473124,9.28702,2.16558,0.0864133
-18.6973,0.514192,0.15648,2,7,0,20.3275,-0.0133385,9.67237,3.89651,0.10102
-18.8524,0.987815,0.15648,3,7,0,18.9443,0.00152835,9.42902,1.80795,0.0914373
-19.0184,0.569538,0.15648,3,11,0,20.0785,-0.0658292,9.72456,4.00084,0.171825
-16.9224,0.996901,0.15648,3,7,0,19.094,-0.0373499,9.996,2.38021,0.136372
-18.8632,0.480785,0.15648,2,7,1,20.3237,0.0429066,10.2539,1.75212,0.0918422
-18.4137,0.63847,0.15648,4,22,1,19.2554,0.0507879,10.1219,3.67765,0.201288
-18.9903,0.995443,0.15648,4,15,0,19.6852,-0.0993749,10.4139,1.8749,0.906806
-18.7808,0.999008,0.15648,4,31,0,20.6032,-0.0796035,11.4542,3.21928,0.253738
-18.6131,0.937854,0.15648,3,15,0,21.1187,-0.269649,10.7608,2.00335,0.362314
-18.9701,0.839008,0.15648,4,15,0,22.03,-0.334364,10.3904,2.51393,2.10678
-19.4072,0.963246,0.15648,4,15,0,19.9134,-0.543114,10.5116,3.18574,1.86071
-19.775,0.99212,0.15648,4,15,0,20.7187,0.534932,8.90301,2.03239,0.340657
-18.9942,0.935188,0.15648,2,3,0,20.5767,0.597674,8.92865,2.67218,0.353634
-19.4924,0.7715,0.15648,2,3,0,21.9301,0.456611,8.98319,3.73151,0.401069
-17.8619,0.998335,0.15648,3,7,0,19.7917,0.299314,9.21046,2.36831,0.323607
-19.501,0.818922,0.15648,2,3,0,20.4201,0.317065,9.26501,1.80904,0.371612
-17.7817,0.903065,0.15648,3,7,0,22.2894,-0.155353,9.40321,2.37846,0.609373
-22.0963,0.748273,0.15648,4,19,0,24.0773,2.24162,8.64595,4.42796,1.81325
-22.7462,0.946664,0.15648,2,7,0,25.4727,2.38469,9.2697,4.75134,1.81385
-21.36,0.956778,0.15648,3,11,0,24.3905,1.49812,9.2539,1.80639,3.1434
-18.9503,1,0.15648,4,15,0,24.6049,-0.161882,9.32558,3.74535,0.216962
-17.5593,0.960519,0.15648,2,7,0,20.1153,0.0286257,9.36377,3.0114,0.2505
-19.708,0.7716,0.15648,3,11,1,22.419,0.323825,8.74967,3.47825,1.41215
-21.0927,0.995786,0.15648,4,31,0,24.834,1.15433,7.68839,2.83901,1.82868
-21.1393,0.998448,0.15648,4,15,0,22.3212,0.417896,7.56261,3.55791,1.1771
-22.0446,0.99642,0.15648,4,15,0,22.3294,-0.0516709,7.40685,3.34755,1.4965
-18.7285,0.991367,0.15648,4,23,0,23.5474,-0.409995,11.2839,2.58184,0.74315
# 
#  Elapsed Time: 0.005 seconds (Warm-up)
#                0.051 seconds (Sampling)
#                0.056 seconds (Total)
# 
